architecture,avg_TDP,avg_cold_start,avg_compute,avg_cpu_cores_logical,avg_cpu_cores_physical,avg_ebpf_cpu_cycles,avg_ebpf_energy_cores,avg_ebpf_energy_from_cycles,avg_ebpf_energy_pkg,avg_ebpf_energy_total,avg_execution,avg_perf_energy_cores,avg_perf_energy_pkg,avg_perf_energy_total,avg_psutil_cpu_percent,avg_psutil_memory_percent,avg_rapl,avg_rapl_energy_cores,avg_rapl_energy_pkg,avg_rapl_energy_total,avg_read,avg_tdp,avg_time_consumption,avg_worker_time_execution,avg_write,aws_cpu,aws_cpu_type,backend,cost_aws_moneywise,cost_per_second,cpu,cpu_architecture,cpu_name,ebpf_available,ebpf_source,example,filename,max_TDP,max_cold_start,max_compute,max_cpu_cores_logical,max_cpu_cores_physical,max_ebpf_cpu_cycles,max_ebpf_energy_cores,max_ebpf_energy_from_cycles,max_ebpf_energy_pkg,max_ebpf_energy_total,max_execution,max_perf_energy_cores,max_perf_energy_pkg,max_perf_energy_total,max_psutil_cpu_percent,max_psutil_memory_percent,max_rapl,max_rapl_energy_cores,max_rapl_energy_pkg,max_rapl_energy_total,max_read,max_tdp,max_time_consumption,max_worker_time_execution,max_write,measurement_energy,memory,min_TDP,min_cold_start,min_compute,min_cpu_cores_logical,min_cpu_cores_physical,min_ebpf_cpu_cycles,min_ebpf_energy_cores,min_ebpf_energy_from_cycles,min_ebpf_energy_pkg,min_ebpf_energy_total,min_execution,min_perf_energy_cores,min_perf_energy_pkg,min_perf_energy_total,min_psutil_cpu_percent,min_psutil_memory_percent,min_rapl,min_rapl_energy_cores,min_rapl_energy_pkg,min_rapl_energy_total,min_read,min_tdp,min_time_consumption,min_worker_time_execution,min_write,perf_available,perf_source,processor_tdp_watts,processor_type,rapl_available,rapl_source,stage,total_TDP,total_cold_start,total_compute,total_cpu_cores_logical,total_cpu_cores_physical,total_ebpf_cpu_cycles,total_ebpf_energy_cores,total_ebpf_energy_from_cycles,total_ebpf_energy_pkg,total_ebpf_energy_total,total_execution,total_executions,total_perf_energy_cores,total_perf_energy_pkg,total_perf_energy_total,total_psutil_cpu_percent,total_psutil_memory_percent,total_rapl,total_rapl_energy_cores,total_rapl_energy_pkg,total_rapl_energy_total,total_read,total_tdp,total_time_consumption,total_worker_time_execution,total_write,workers
arm,0,2.922197634021891,23.021232233837278,2.0,0.0,0,0.0,0,0.0,0,23.92323584171007,0.0,0,0,2.556388888888889,0,0.0,0,0,0,0.35980361210086004,1427.2600313761282,26.648340290750003,26.653054175779126,0.5421999957719356,,type:lambda-function|arch:aarch64|lambda:True|mem:2048,aws,14.740955423970686,0.6161773232310775,4,aarch64,aarch64,False,,ml,ml_stage1_aws_2048Mb_arm_analysis.json,0,70.15100622177124,25.565964221954346,2,0,0,0.0,0,0.0,0,23.021232233837278,0.0,0,0,7.4,0,0.0,0,0,0,0.5551896941959723,1576.8485360383988,29.58394236,29.120009899139404,0.7796454356035033,"null, null, null, psutil",2048,0,1.0271062850952148,21.59390255537306,2,0,0,0.0,0,0.0,0,0.35980361210086004,0.0,0,0,1.8,0,0.0,0,0,0,0.2655255624574362,1328.5506161660917,25.0556085,24.47306817238975,0.43318772315979004,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:2048,False,,stage1,0,70.13274321652538,552.5095736120946,48.0,0.0,0,0.0,0,0.0,0,574.1576602010417,15,0.0,0,0,61.35333333333333,0,0.0,0,0,0,8.63528669042064,34254.24075302707,639.5601669780001,639.6733002186991,13.012799898526453,24
arm,0,3.7132568456781123,23.013541411224587,2.0,0.0,0,0.0,0,0.0,0,23.896315126059932,0.0,0,0,2.5058673469387753,0,0.0,0,0,0,0.32996212428373073,1437.2817745105292,27.072245049311228,27.084623922526372,0.5528115905516127,,type:lambda-function|arch:aarch64|lambda:True|mem:2048,aws,17.192035975841215,0.7194429720711449,4,aarch64,aarch64,False,,ml,ml_stage1_aws_2048Mb_arm_analysis.json,0,70.16929054260254,25.630897829063993,2,0,0,0.0,0,0.0,0,23.013541411224587,0.0,0,0,5.8,0,0.0,0,0,0,1.0224099159240723,1600.6212819528578,30.225002,30.055887699127197,1.000201534609288,"null, null, null, psutil",2048,0,1.1126721267198354,21.074568933613854,2,0,0,0.0,0,0.0,0,0.32996212428373073,0.0,0,0,0.0,0,0.0,0,0,0,0.2734811305999756,1334.9153479099275,24.99841475,24.99446036541593,0.4222698211669922,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:2048,False,,stage1,0,103.97119167898714,644.3791595142884,56.0,0.0,0,0.0,0,0.0,0,669.0968235296781,14,0.0,0,0,70.16428571428571,0,0.0,0,0,0,9.23893947994446,40243.88968629482,758.0228613807144,758.3694698307385,15.478724535445155,28
x86,0,0.8907081484794617,0.8255990317889622,2.0,2.0,0,0.0,0,0.0,0,9.366628442491804,0.0,0,0,2.257142857142857,0,0.0,0,0,0,6.0955498559134345,211.39886751013142,12.215431860357143,12.21543186051505,2.445479554789407,,type:lambda-function|arch:x86_64|lambda:True|mem:512,aws,0.027525471719844,0.002938674453549841,4,x86_64,Intel(R) Xeon(R) Processor @ 2.90GHz,False,,video,video_stage2_aws_512Mb_x86_analysis.json,0,1.2007832527160645,0.9859006404876709,2,2,0,0.0,0,0.0,0,6.0955498559134345,0.0,0,0,5.3,0,0.0,0,0,0,32.40670657157898,315.96918607950215,38.23811221,38.23811221122742,3.0698046684265137,"null, null, null, psutil",512,0,0.6375670433044434,0.6735496520996094,2,2,0,0.0,0,0.0,0,0.8255990317889622,0.0,0,0,0.0,0,0.0,0,0,0,4.3833160400390625,166.107368888855,10.20176339,10.201763391494751,2.041053056716919,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:512,False,,stage2,0,3.5628325939178467,3.302396127155849,8.0,8.0,0,0.0,0,0.0,0,37.466513769967214,7,0.0,0,0,9.028571428571428,0,0.0,0,0,0,24.382199423653738,845.5954700405257,48.86172744142857,48.8617274420602,9.781918219157628,4
x86,0,0.9075995513371059,0.6711009638650077,2.0,2.0,0,0.0,0,0.0,0,7.960928017752511,0.0,0,0,2.3057142857142856,0,0.0,0,0,0,5.2329321997506275,200.74972604949136,10.729290104,10.729290103912353,2.0568948541368757,,type:lambda-function|arch:x86_64|lambda:True|mem:512,aws,0.0279681326690742,0.003513174922158136,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,video,video_stage2_aws_512Mb_x86_analysis.json,0,1.287937879562378,0.7980220317840576,2,2,0,0.0,0,0.0,0,5.2329321997506275,0.0,0,0,5.3,0,0.0,0,0,0,6.742283821105957,255.5436798715592,12.62627387,12.62627387046814,2.6695382595062256,"null, null, null, psutil",512,0,0.6306231021881104,0.5208702087402344,2,2,0,0.0,0,0.0,0,0.6711009638650077,0.0,0,0,0.0,0,0.0,0,0,0,4.521389722824097,156.1266321182251,9.68203664,9.682036638259888,1.6237103939056396,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:512,False,,stage2,0,4.537997756685529,3.3555048193250387,10.0,10.0,0,0.0,0,0.0,0,39.804640088762554,7,0.0,0,0,11.528571428571428,0,0.0,0,0,0,26.16466099875314,1003.7486302474567,53.64645052,53.64645051956177,10.284474270684377,5
x86,0,0.8990374406178793,0.5750685830911001,2.0,2.0,0,0.0,0,0.0,0,7.4016303817431135,0.0,0,0,2.1145833333333335,0,0.0,0,0,0,4.997797797123591,194.61818930402399,10.189898541041666,10.1898985405763,1.8287640015284221,,type:lambda-function|arch:x86_64|lambda:True|mem:512,aws,0.028759179840385916,0.0038855195892142096,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,video,video_stage2_aws_512Mb_x86_analysis.json,0,1.2297673225402832,0.769439697265625,2,2,0,0.0,0,0.0,0,4.997797797123591,0.0,0,0,5.5,0,0.0,0,0,0,6.92190957069397,258.76777713775635,12.05225205,12.052252054214478,2.2777676582336426,"null, null, null, psutil",512,0,0.6475503444671631,0.4227180480957031,2,2,0,0.0,0,0.0,0,0.5750685830911001,0.0,0,0,0.0,0,0.0,0,0,0,4.3478922843933105,141.59271453380586,9.21745968,9.217459678649902,1.4524669647216797,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:512,False,,stage2,0,5.394224643707275,3.4504114985466003,12.0,12.0,0,0.0,0,0.0,0,44.40978229045868,8,0.0,0,0,12.6875,0,0.0,0,0,0,29.986786782741547,1167.709135824144,61.13939124625,61.139391243457794,10.972584009170532,6
x86,0,0.886599702494485,0.4856944169316973,2.0,2.0,0,0.0,0,0.0,0,7.124985916273935,0.0,0,0,2.3089285714285714,0,0.0,0,0,0,5.020532160997391,188.90687097332307,9.93571187357143,9.935711873429161,1.6187593383448464,,type:lambda-function|arch:x86_64|lambda:True|mem:512,aws,0.02833784075587988,0.0039772486695243,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,video,video_stage2_aws_512Mb_x86_analysis.json,0,1.2620306015014648,0.6184742450714111,2,2,0,0.0,0,0.0,0,5.020532160997391,0.0,0,0,5.4,0,0.0,0,0,0,5.595387935638428,250.59991639852527,11.05318809,11.05318808555603,2.265972137451172,"null, null, null, psutil",512,0,0.6178035736083984,0.3648035526275635,2,2,0,0.0,0,0.0,0,0.4856944169316973,0.0,0,0,0.0,0,0.0,0,0,0,4.238634824752808,142.0448980522156,8.73127437,8.731274366378784,1.2580902576446533,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:512,False,,stage2,0,6.206197917461395,3.399860918521881,14.0,14.0,0,0.0,0,0.0,0,49.87490141391754,8,0.0,0,0,16.1625,0,0.0,0,0,0,35.143725126981735,1322.3480968132615,69.549983115,69.54998311400414,11.331315368413925,7
x86,0,0.9619463458657265,0.43926722183823586,2.0,2.0,0,0.0,0,0.0,0,6.796167563647032,0.0,0,0,2.440625,0,0.0,0,0,0,4.911901600658894,190.651590699479,9.536272983749999,9.53627298399806,1.4449987411499023,,type:lambda-function|arch:x86_64|lambda:True|mem:512,aws,0.029290338352173567,0.004309831692327414,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,video,video_stage2_aws_512Mb_x86_analysis.json,0,2.3818283081054688,0.5616514682769775,2,2,0,0.0,0,0.0,0,4.911901600658894,0.0,0,0,5.4,0,0.0,0,0,0,5.424154281616211,264.0993739414215,10.7623539,10.762353897094727,2.367669105529785,"null, null, null, psutil",512,0,0.6280069351196289,0.3116416931152344,2,2,0,0.0,0,0.0,0,0.43926722183823586,0.0,0,0,0.0,0,0.0,0,0,0,4.213978290557861,144.32122145175936,8.71375823,8.71375823020935,1.0980329513549805,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:512,False,,stage2,0,7.695570766925812,3.514137774705887,16.0,16.0,0,0.0,0,0.0,0,54.369340509176254,8,0.0,0,0,19.525,0,0.0,0,0,0,39.29521280527115,1525.212725595832,76.29018386999999,76.29018387198448,11.559989929199219,8
x86,0,0.9612475898530748,0.39530450105667114,2.0,2.0,0,0.0,0,0.0,0,6.579697844054964,0.0,0,0,2.3597222222222225,0,0.0,0,0,0,4.87127951780955,188.61439599914684,9.279453652222223,9.279453651772606,1.3131138251887426,,type:lambda-function|arch:x86_64|lambda:True|mem:512,aws,0.029653767146766187,0.004506858498610179,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,video,video_stage2_aws_512Mb_x86_analysis.json,0,1.2714507579803467,0.49682116508483887,2,2,0,0.0,0,0.0,0,4.87127951780955,0.0,0,0,7.0,0,0.0,0,0,0,6.1578240394592285,258.12956615447996,10.25071454,10.250714540481567,1.7817654609680176,"null, null, null, psutil",512,0,0.6382131576538086,0.2703373432159424,2,2,0,0.0,0,0.0,0,0.39530450105667114,0.0,0,0,0.0,0,0.0,0,0,0,4.36309289932251,146.7211407470703,8.6604228,8.660422801971436,1.0227630138397217,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:512,False,,stage2,0,8.651228308677673,3.5577405095100403,18.0,18.0,0,0.0,0,0.0,0,59.217280596494675,8,0.0,0,0,21.237500000000004,0,0.0,0,0,0,43.84151566028595,1697.5295639923215,83.51508287000001,83.51508286595345,11.818024426698685,9
x86,0,0.9328734840665545,0.35470730917794363,2.0,2.0,0,0.0,0,0.0,0,6.458428658757891,0.0,0,0,2.28,0,0.0,0,0,0,4.838981195858547,183.86210780763628,9.186318697714286,9.186318697248186,1.2647401537214007,,type:lambda-function|arch:x86_64|lambda:True|mem:512,aws,0.0295648542199816,0.004577716311829265,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,video,video_stage2_aws_512Mb_x86_analysis.json,0,1.3157265186309814,0.43273329734802246,2,2,0,0.0,0,0.0,0,4.838981195858547,0.0,0,0,5.3,0,0.0,0,0,0,7.232258081436157,240.1886794090271,12.12475634,12.124756336212158,2.594285488128662,"null, null, null, psutil",512,0,0.6654465198516846,0.25208568572998047,2,2,0,0.0,0,0.0,0,0.35470730917794363,0.0,0,0,0.0,0,0.0,0,0,0,4.1118175983428955,133.7519680380821,8.18852592,8.188525915145874,0.9646966457366943,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:512,False,,stage2,0,9.328734840665545,3.547073091779436,20.0,20.0,0,0.0,0,0.0,0,64.58428658757892,7,0.0,0,0,22.799999999999997,0,0.0,0,0,0,48.38981195858547,1838.6210780763627,91.86318697714286,91.86318697248186,12.647401537214007,10
x86,0,1.0168522653125582,0.29570028611591886,2.0,2.0,0,0.0,0,0.0,0,6.307873277437119,0.0,0,0,2.2523809523809524,0,0.0,0,0,0,4.86351230882463,180.03606473426024,9.05383251142857,9.053832511107126,1.1486606824965704,,type:lambda-function|arch:x86_64|lambda:True|mem:512,aws,0.029575942617314208,0.0046887344302089205,4,x86_64,AMD EPYC,False,,video,video_stage2_aws_512Mb_x86_analysis.json,0,2.5926156044006348,0.3918192386627197,2,2,0,0.0,0,0.0,0,4.86351230882463,0.0,0,0,7.4,0,0.0,0,0,0,5.61132550239563,236.66027050018312,10.06108189,10.061081886291504,1.621816873550415,"null, null, null, psutil",512,0,0.6400167942047119,0.2010514736175537,2,2,0,0.0,0,0.0,0,0.29570028611591886,0.0,0,0,0.0,0,0.0,0,0,0,3.318681240081787,133.33502469062807,8.17333102,8.173331022262573,0.8243441581726074,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:512,False,,stage2,0,12.202227183750699,3.5484034333910266,24.0,24.0,0,0.0,0,0.0,0,75.69447932924544,7,0.0,0,0,27.02857142857143,0,0.0,0,0,0,58.36214770589556,2160.432776811123,108.64599013714285,108.64599013328552,13.783928189958845,12
x86,0,1.003600761294365,0.22787579894065857,2.0,2.0,0,0.0,0,0.0,0,6.0515321418643,0.0,0,0,2.24140625,0,0.0,0,0,0,4.7846735175699,179.70180150017143,8.8253679703125,8.825367970392108,1.0389828253537416,,type:lambda-function|arch:x86_64|lambda:True|mem:512,aws,0.03038951654672623,0.005021788835341806,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,video,video_stage2_aws_512Mb_x86_analysis.json,0,1.5840165615081787,0.31492137908935547,2,2,0,0.0,0,0.0,0,4.7846735175699,0.0,0,0,5.4,0,0.0,0,0,0,6.225646495819092,234.37669263601305,10.21335673,10.213356733322144,1.6183154582977295,"null, null, null, psutil",512,0,0.6649928092956543,0.15015149116516113,2,2,0,0.0,0,0.0,0,0.22787579894065857,0.0,0,0,0.0,0,0.0,0,0,0,4.163673639297485,143.72526104450228,7.72332191,7.723321914672852,0.7420198917388916,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:512,False,,stage2,0,16.05761218070984,3.646012783050537,32.0,32.0,0,0.0,0,0.0,0,96.8245142698288,8,0.0,0,0,35.8625,0,0.0,0,0,0,76.5547762811184,2875.228824002743,141.205887525,141.20588752627373,16.623725205659866,16
x86,0,1.1429052293300628,0.1855767548084259,2.0,2.0,0,0.0,0,0.0,0,5.735691702365875,0.0,0,0,2.29375,0,0.0,0,0,0,4.659425522387028,175.56426280343533,8.486164387875,8.486164388060569,0.8906894251704216,,type:lambda-function|arch:x86_64|lambda:True|mem:512,aws,0.0309356450265646,0.005393533444938153,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,video,video_stage2_aws_512Mb_x86_analysis.json,0,1.6419646739959717,0.29097485542297363,2,2,0,0.0,0,0.0,0,4.659425522387028,0.0,0,0,7.1,0,0.0,0,0,0,5.50663948059082,259.68595630407333,9.56699109,9.566991090774536,1.3753697872161865,"null, null, null, psutil",512,0,0.6520817279815674,0.10679101943969727,2,2,0,0.0,0,0.0,0,0.1855767548084259,0.0,0,0,0.0,0,0.0,0,0,0,3.8729360103607178,133.60638504028321,7.62817907,7.62817907333374,0.6375157833099365,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:512,False,,stage2,0,22.858104586601257,3.711535096168518,40.0,40.0,0,0.0,0,0.0,0,114.7138340473175,8,0.0,0,0,45.875,0,0.0,0,0,0,93.18851044774055,3511.2852560687065,169.7232877575,169.7232877612114,17.813788503408432,20
x86,0,1.1372070536017418,0.16342437143127123,2.0,2.0,0,0.0,0,0.0,0,5.709526834388575,0.0,0,0,2.1906250000000003,0,0.0,0,0,0,4.673741510758798,177.95057240805275,8.47615828359375,8.476158283650875,0.8723609521985054,,type:lambda-function|arch:x86_64|lambda:True|mem:512,aws,0.0326914112611115,0.005725765410928728,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,video,video_stage2_aws_512Mb_x86_analysis.json,0,1.7498314380645752,0.22740554809570312,2,2,0,0.0,0,0.0,0,4.673741510758798,0.0,0,0,5.4,0,0.0,0,0,0,9.54622769355774,262.24897649288175,13.20090437,13.200904369354248,1.2350521087646484,"null, null, null, psutil",512,0,0.65262770652771,0.07186126708984375,2,2,0,0.0,0,0.0,0,0.16342437143127123,0.0,0,0,0.0,0,0.0,0,0,0,3.9005329608917236,130.00215412139892,7.64798236,7.647982358932495,0.544867992401123,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:512,False,,stage2,0,27.292969286441803,3.9221849143505096,48.0,48.0,0,0.0,0,0.0,0,137.02864402532578,8,0.0,0,0,52.575,0,0.0,0,0,0,112.16979625821114,4270.813737793266,203.42779880625,203.427798807621,20.93666285276413,24
x86,0,1.3137114250234194,0.16111442553145544,2.0,2.0,0,0.0,0,0.0,0,5.621513132538115,0.0,0,0,2.184375,0,0.0,0,0,0,4.759747143302645,171.03731864957936,8.283131995178572,8.28313199537141,0.7006515637040138,,type:lambda-function|arch:x86_64|lambda:True|mem:512,aws,0.03760088463053107,0.006688747983686425,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,video,video_stage2_aws_512Mb_x86_analysis.json,0,2.847034215927124,0.26250624656677246,2,2,0,0.0,0,0.0,0,4.759747143302645,0.0,0,0,5.5,0,0.0,0,0,0,15.969549179077148,252.0478320121765,19.20855904,19.208559036254883,1.1685583591461182,"null, null, null, psutil",512,0,0.6460018157958984,0.07214665412902832,2,2,0,0.0,0,0.0,0,0.16111442553145544,0.0,0,0,0.0,0,0.0,0,0,0,3.601778745651245,131.56586532354353,7.16739464,7.167394638061523,0.5105865001678467,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:512,False,,stage2,0,36.78391990065575,4.511203914880753,56.0,56.0,0,0.0,0,0.0,0,157.40236771106723,8,0.0,0,0,61.16250000000001,0,0.0,0,0,0,133.27292001247406,4789.044922188222,231.927695865,231.92769587039948,19.618243783712387,28
x86,0,1.563658439196073,1.87144424365117,2.0,2.0,0,0.0,0,0.0,0,3.330057987800011,0.0,0,0,2.661538461538462,0,0.0,0,0,0,0.3967856443845309,431.52912380603647,6.345025538461538,6.345025539398193,1.0618280997643104,,type:lambda-function|arch:x86_64|lambda:True|mem:2048,aws,0.24957580433332002,0.07494638389111093,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,ml,ml_stage0_aws_2048Mb_x86_analysis.json,0,1.759788990020752,2.0233821868896484,2,2,0,0.0,0,0.0,0,1.87144424365117,0.0,0,0,3.8,0,0.0,0,0,0,0.5291731357574463,477.0761901855468,11.1425302,11.1425302028656,5.592753171920776,"null, null, null, psutil",2048,0,1.4045555591583252,1.6108980178833008,2,2,0,0.0,0,0.0,0,0.3967856443845309,0.0,0,0,1.9,0,0.0,0,0,0,0.3357706069946289,369.68950628757483,5.48358607,5.483586072921753,0.5842962265014648,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:2048,False,,stage0,0,6.254633756784292,7.48577697460468,8.0,8.0,0,0.0,0,0.0,0,13.320231951200045,13,0.0,0,0,10.646153846153847,0,0.0,0,0,0,1.5871425775381236,1726.1164952241459,25.380102153846153,25.380102157592773,4.2473123990572414,4
x86,0,1.590587854385376,1.8726084572928292,2.0,2.0,0,0.0,0,0.0,0,3.0018932138170515,0.0,0,0,3.0,0,0.0,0,0,0,0.4045787198202951,429.97016363774026,6.053071924999999,6.053071924618313,0.7247060367039272,,type:lambda-function|arch:x86_64|lambda:True|mem:2048,aws,0.31216382983071467,0.10398898548219287,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,ml,ml_stage0_aws_2048Mb_x86_analysis.json,0,1.7782299518585205,2.0899181365966797,2,2,0,0.0,0,0.0,0,1.8726084572928292,0.0,0,0,3.8,0,0.0,0,0,0,0.5324592590332031,471.1110672354698,6.66531706,6.665317058563232,0.8757505416870117,"null, null, null, psutil",2048,0,1.4050638675689697,1.6492111682891846,2,2,0,0.0,0,0.0,0,0.4045787198202951,0.0,0,0,0.0,0,0.0,0,0,0,0.3303489685058594,365.1985716247559,5.38720489,5.387204885482788,0.6295919418334961,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:2048,False,,stage0,0,7.95293927192688,9.363042286464147,10.0,10.0,0,0.0,0,0.0,0,15.009466069085258,14,0.0,0,0,15.0,0,0.0,0,0,0,2.0228935991014754,2149.8508181887014,30.265359624999995,30.265359623091562,3.623530183519636,5
x86,0,1.624693540426401,1.8632429929879994,2.0,2.0,0,0.0,0,0.0,0,2.9144612825833836,0.0,0,0,2.5384615384615383,0,0.0,0,0,0,0.3921058911543626,434.4796783949779,5.996479456153846,5.996479456241314,0.6591123984410212,,type:lambda-function|arch:x86_64|lambda:True|mem:2048,aws,0.37272312831731946,0.12788748663249938,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,ml,ml_stage0_aws_2048Mb_x86_analysis.json,0,2.117849349975586,2.1341776847839355,2,2,0,0.0,0,0.0,0,1.8632429929879994,0.0,0,0,3.8,0,0.0,0,0,0,0.5552921295166016,472.3838778495789,6.67224693,6.672246932983398,0.7027983665466309,"null, null, null, psutil",2048,0,1.4366636276245117,1.6454713344573975,2,2,0,0.0,0,0.0,0,0.3921058911543626,0.0,0,0,1.9,0,0.0,0,0,0,0.33503079414367676,391.3987232971192,5.38452435,5.384524345397949,0.6116623878479004,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:2048,False,,stage0,0,9.748161242558405,11.179457957927998,12.0,12.0,0,0.0,0,0.0,0,17.4867676955003,13,0.0,0,0,15.23076923076923,0,0.0,0,0,0,2.3526353469261756,2606.8780703698676,35.97887673692308,35.978876737447884,3.9546743906461272,6
x86,0,1.5221814257758004,1.8697063071387154,2.0,2.0,0,0.0,0,0.0,0,2.8948973076684132,0.0,0,0,3.164285714285714,0,0.0,0,0,0,0.3589423724583217,414.18474282026295,5.972055946428571,5.972055946077619,0.6662486280713763,,type:lambda-function|arch:x86_64|lambda:True|mem:2048,aws,0.43635205796003346,0.15073144626034313,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,ml,ml_stage0_aws_2048Mb_x86_analysis.json,0,1.672560214996338,2.1063787937164307,2,2,0,0.0,0,0.0,0,1.8697063071387154,0.0,0,0,5.7,0,0.0,0,0,0,0.3922617435455322,481.62414370298393,6.67441154,6.6744115352630615,0.7950665950775146,"null, null, null, psutil",2048,0,1.379650354385376,1.6989209651947021,2,2,0,0.0,0,0.0,0,0.3589423724583217,0.0,0,0,1.9,0,0.0,0,0,0,0.3328273296356201,367.450294418335,5.38945627,5.389456272125244,0.5813078880310059,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:2048,False,,stage0,0,10.655269980430603,13.087944149971008,14.0,14.0,0,0.0,0,0.0,0,20.264281153678894,14,0.0,0,0,22.15,0,0.0,0,0,0,2.512596607208252,2899.293199741841,41.804391625,41.804391622543335,4.663740396499634,7
x86,0,1.607735029856364,1.9068850517272948,2.0,2.0,0,0.0,0,0.0,0,3.2034363905588785,0.0,0,0,2.4866666666666664,0,0.0,0,0,0,0.3843255519866943,426.89449316803615,6.229241212000001,6.2292412122090655,0.9122257868448893,,type:lambda-function|arch:x86_64|lambda:True|mem:2048,aws,0.5086043809967041,0.15876837214425596,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,ml,ml_stage0_aws_2048Mb_x86_analysis.json,0,2.6179075241088867,2.085216522216797,2,2,0,0.0,0,0.0,0,1.9068850517272948,0.0,0,0,5.6,0,0.0,0,0,0,0.5216522216796875,497.8708076477051,9.4533093,9.453309297561646,4.195318222045898,"null, null, null, psutil",2048,0,1.3920173645019531,1.660074234008789,2,2,0,0.0,0,0.0,0,0.3843255519866943,0.0,0,0,0.0,0,0.0,0,0,0,0.34171032905578613,369.3571213960647,5.36930323,5.369303226470947,0.5516872406005859,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:2048,False,,stage0,0,12.861880238850912,15.255080413818359,16.0,16.0,0,0.0,0,0.0,0,25.627491124471028,15,0.0,0,0,19.89333333333333,0,0.0,0,0,0,3.0746044158935546,3415.155945344289,49.833929696000006,49.833929697672524,7.2978062947591145,8
x86,0,1.5445681980678014,1.93107271194458,2.0,2.0,0,0.0,0,0.0,0,2.9772685085024153,0.0,0,0,2.9642857142857144,0,0.0,0,0,0,0.36254918575286865,430.6558494699001,6.040950128571429,6.0409501280103415,0.6836466108049665,,type:lambda-function|arch:x86_64|lambda:True|mem:2048,aws,0.5794376779460908,0.19462056455148266,4,x86_64,Intel(R) Xeon(R) Processor @ 2.50GHz,False,,ml,ml_stage0_aws_2048Mb_x86_analysis.json,0,1.7207062244415283,2.0612311363220215,2,2,0,0.0,0,0.0,0,1.93107271194458,0.0,0,0,5.7,0,0.0,0,0,0,0.4021029472351074,472.0897091293334,6.67894316,6.678943157196045,0.7937366962432861,"null, null, null, psutil",2048,0,1.346632480621338,1.684488296508789,2,2,0,0.0,0,0.0,0,0.36254918575286865,0.0,0,0,1.0,0,0.0,0,0,0,0.32145047187805176,360.4521960830689,5.44635105,5.446351051330566,0.6037046909332275,False,,220,type:lambda-function|arch:x86_64|lambda:True|mem:2048,False,,stage0,0,13.901113782610214,17.37965440750122,18.0,18.0,0,0.0,0,0.0,0,26.79541657652174,14,0.0,0,0,26.67857142857143,0,0.0,0,0,0,3.262942671775818,3875.902645229101,54.36855115714286,54.368551152093076,6.152819497244698,9
